probe_id	gene_symbol	gene_id	gene_title	mapping_status
233508_at	MAP3K13	9175	mitogen-activated protein kinase kinase kinase 13	single_symbol
233509_at	HERC4	26091	HECT and RLD domain containing E3 ubiquitin protein ligase 4	single_symbol
233510_s_at	PARVG	64098	parvin gamma	single_symbol
233511_at	LOC100653233///DKFZp434L192	100653233///222029	uncharacterized LOC100653233///uncharacterized protein DKFZp434L192	multiple_symbols
233512_at	SH3RF3-AS1	100287216	SH3RF3 antisense RNA 1	single_symbol
233513_at				missing
233514_x_at	TEX11	56159	testis expressed 11	single_symbol
233515_at	KRR1	11103	KRR1, small subunit processome component homolog	single_symbol
233516_s_at	SPAG17	200162	sperm associated antigen 17	single_symbol
233517_s_at	HIF3A	64344	hypoxia inducible factor 3 alpha subunit	single_symbol
233518_at				missing
233519_at				missing
233520_s_at	CMYA5	202333	cardiomyopathy associated 5	single_symbol
233521_at				missing
233522_at	MEF2C-AS1	101929423	MEF2C antisense RNA 1	single_symbol
233523_at	BPIFB4	149954	BPI fold containing family B member 4	single_symbol
233524_at	LINC00475	158314	long intergenic non-protein coding RNA 475	single_symbol
233525_s_at	LINC00475	158314	long intergenic non-protein coding RNA 475	single_symbol
233526_at				missing
233527_at	LOC101929340	101929340	uncharacterized LOC101929340	single_symbol
233528_s_at	GATSL3	652968	GATS protein like 3	single_symbol
233529_at	LINC00396	104355146	long intergenic non-protein coding RNA 396	single_symbol
233530_at	SDCBP2-AS1	100507495	SDCBP2 antisense RNA 1	single_symbol
233531_at	SLC46A1	113235	solute carrier family 46 member 1	single_symbol
233532_x_at	IFT52	51098	intraflagellar transport 52	single_symbol
233533_at	KRTAP1-5	83895	keratin associated protein 1-5	single_symbol
233534_at	KRTAP3-2	83897	keratin associated protein 3-2	single_symbol
233535_at	ATP13A4	84239	ATPase 13A4	single_symbol
233536_at	ASXL3	80816	additional sex combs like 3, transcriptional regulator	single_symbol
233537_at	KRTAP3-1	83896	keratin associated protein 3-1	single_symbol
233538_s_at	CYBB	1536	cytochrome b-245 beta chain	single_symbol
233539_at	NAPEPLD	222236	N-acyl phosphatidylethanolamine phospholipase D	single_symbol
233540_s_at	CDK5RAP2	55755	CDK5 regulatory subunit associated protein 2	single_symbol
233541_at	LIMD1-AS1	644714	LIMD1 antisense RNA 1	single_symbol
233542_at				missing
233543_s_at	FAM175A	84142	family with sequence similarity 175 member A	single_symbol
233544_at	GNL1	2794	G protein nucleolar 1 (putative)	single_symbol
233545_at				missing
233546_at	LOC283075	283075	uncharacterized LOC283075	single_symbol
233547_x_at	PDE1A	5136	phosphodiesterase 1A	single_symbol
233548_at				missing
233549_at	PDE1A	5136	phosphodiesterase 1A	single_symbol
233550_s_at	SLC4A11	83959	solute carrier family 4 member 11	single_symbol
233551_at	DANT2	642776	DXZ4 associated non-coding transcript 2, distal	single_symbol
233552_at				missing
233553_at				missing
233554_at				missing
233555_s_at	SULF2	55959	sulfatase 2	single_symbol
233556_at	CRYBB2P1	1416	crystallin beta B2 pseudogene 1	single_symbol
233557_s_at	MON1B	22879	MON1 homolog B, secretory trafficking associated	single_symbol
233558_s_at	TRAPPC11	60684	trafficking protein particle complex 11	single_symbol
233559_s_at	WDFY1	57590	WD repeat and FYVE domain containing 1	single_symbol
233560_x_at	MCM8	84515	minichromosome maintenance 8 homologous recombination repair factor	single_symbol
233561_at	SH3TC2	79628	SH3 domain and tetratricopeptide repeats 2	single_symbol
233562_at	LINC00839	84856	long intergenic non-protein coding RNA 839	single_symbol
233563_s_at	MIR6727///CPSF3L	102465435///54973	microRNA 6727///cleavage and polyadenylation specific factor 3-like	multiple_symbols
233564_s_at	CDADC1	81602	cytidine and dCMP deaminase domain containing 1	single_symbol
233565_s_at	FKBP1A-SDCBP2///SDCBP2	100528031///27111	FKBP1A-SDCBP2 readthrough (NMD candidate)///syndecan binding protein 2	multiple_symbols
233566_at	LINC00839	84856	long intergenic non-protein coding RNA 839	single_symbol
233567_at	IPO9-AS1	100873949	IPO9 antisense RNA 1	single_symbol
233568_x_at	CWF19L1	55280	CWF19-like 1, cell cycle control (S. pombe)	single_symbol
233569_at	COPG2	26958	coatomer protein complex subunit gamma 2	single_symbol
233570_at				missing
233571_x_at	PPDPF	79144	pancreatic progenitor cell differentiation and proliferation factor	single_symbol
233572_s_at	BCORL1	63035	BCL6 corepressor-like 1	single_symbol
233573_s_at	WDR6	11180	WD repeat domain 6	single_symbol
233574_at	BCORL1	63035	BCL6 corepressor-like 1	single_symbol
233575_s_at	TLE4	7091	transducin like enhancer of split 4	single_symbol
233576_at	HMGCLL1	54511	3-hydroxymethyl-3-methylglutaryl-CoA lyase like 1	single_symbol
233577_at				missing
233578_at	C1orf101	257044	chromosome 1 open reading frame 101	single_symbol
233579_at				missing
233580_at				missing
233581_at	METTL6	131965	methyltransferase like 6	single_symbol
233582_at	LOC115110	115110	uncharacterized LOC115110	single_symbol
233583_at				missing
233584_at	LINC01620	140834	long intergenic non-protein coding RNA 1620	single_symbol
233585_at	SDK2	54549	sidekick cell adhesion molecule 2	single_symbol
233586_s_at	KLK12	43849	kallikrein related peptidase 12	single_symbol
233587_s_at	SIPA1L2	57568	signal induced proliferation associated 1 like 2	single_symbol
233588_x_at	MIR6834///PFDN6	102465501///10471	microRNA 6834///prefoldin subunit 6	multiple_symbols
233589_x_at	TOR4A	54863	torsin family 4 member A	single_symbol
233590_at	MIR3681HG	100506457	MIR3681 host gene	single_symbol
233591_at	LOC101930164	101930164	uncharacterized LOC101930164	single_symbol
233592_at	ANKRD18B	441459	ankyrin repeat domain 18B	single_symbol
233593_at	GATB	5188	glutamyl-tRNA amidotransferase subunit B	single_symbol
233594_at	ISPD-AS1	100506025	ISPD antisense RNA 1	single_symbol
233595_at	USP34	9736	ubiquitin specific peptidase 34	single_symbol
233596_at				missing
233597_at	PNPLA5	150379	patatin like phospholipase domain containing 5	single_symbol
233598_at	C20orf187	728434	chromosome 20 open reading frame 187	single_symbol
233599_at	LOC728061	728061	hCG2003663	single_symbol
233600_at	EFCAB6	64800	EF-hand calcium binding domain 6	single_symbol
233601_at				missing
233602_at				missing
233603_at				missing
233604_at	FLJ22763	401081	uncharacterized LOC401081	single_symbol
233605_x_at	HNRNPM	4670	heterogeneous nuclear ribonucleoprotein M	single_symbol
233606_at				missing
233607_at				missing
233608_at				missing
233609_at	PTPRK	5796	protein tyrosine phosphatase, receptor type K	single_symbol
233610_at	MIR3976HG	645355	MIR3976 host gene	single_symbol
233611_at				missing
233612_at				missing
233613_x_at	REXO2	25996	RNA exonuclease 2	single_symbol
233614_at				missing
233615_at	CGA	1081	glycoprotein hormones, alpha polypeptide	single_symbol
233616_at				missing
233617_at	TSPY26P	128854	testis specific protein, Y-linked 26, pseudogene	single_symbol
233618_at	LOC105376379	105376379	uncharacterized LOC105376379	single_symbol
233619_at				missing
233620_at	ARHGEF12	23365	Rho guanine nucleotide exchange factor 12	single_symbol
233621_s_at	ARHGEF12	23365	Rho guanine nucleotide exchange factor 12	single_symbol
233622_x_at				missing
233623_at				missing
233624_at				missing
233625_x_at	MIR6727///CPSF3L	102465435///54973	microRNA 6727///cleavage and polyadenylation specific factor 3-like	multiple_symbols
233626_at				missing
233627_at				missing
233628_at				missing
233629_at				missing
233630_at	CDS2	8760	CDP-diacylglycerol synthase 2	single_symbol
233631_x_at	KRTAP9-8///KRTAP9-2	83901///83899	keratin associated protein 9-8///keratin associated protein 9-2	multiple_symbols
233632_s_at	XRN1	54464	5'-3' exoribonuclease 1	single_symbol
233633_at	TBL1XR1	79718	transducin (beta)-like 1 X-linked receptor 1	single_symbol
233634_at	MARVELD3	91862	MARVEL domain containing 3	single_symbol
233635_at				missing
233636_at	MIR17HG	407975	miR-17-92a-1 cluster host gene	single_symbol
233637_at	DCAF8	50717	DDB1 and CUL4 associated factor 8	single_symbol
233638_s_at	POMGNT1	55624	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	single_symbol
233639_at	POMGNT1	55624	protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)	single_symbol
233640_x_at	KRTAP9-4	85280	keratin associated protein 9-4	single_symbol
233641_s_at	FAM167A	83648	family with sequence similarity 167 member A	single_symbol
233642_s_at	HEATR5B	54497	HEAT repeat containing 5B	single_symbol
233643_at	FAM90A2P///FAM90A25P///FAM86B3P///FAM90A1	729689///389633///286042///55138	family with sequence similarity 90, member A2 pseudogene///family with sequence similarity 90, member A7 pseudogene///family with sequence similarity 86, member A pseudogene///family with sequence similarity 90 member A1	multiple_symbols
233644_at	KATNAL2	83473	katanin catalytic subunit A1 like 2	single_symbol
233645_s_at	C1RL	51279	complement C1r subcomponent like	single_symbol
233646_at				missing
233647_s_at	CDADC1	81602	cytidine and dCMP deaminase domain containing 1	single_symbol
233648_at				missing
233649_at	KATNAL2	83473	katanin catalytic subunit A1 like 2	single_symbol
233650_at	CEP63	80254	centrosomal protein 63	single_symbol
233651_s_at	MPND	84954	MPN domain containing	single_symbol
233652_at				missing
233653_at				missing
233654_at	PIGG	54872	phosphatidylinositol glycan anchor biosynthesis class G	single_symbol
233655_s_at	HAUS6	54801	HAUS augmin like complex subunit 6	single_symbol
233656_s_at	VPS54	51542	VPS54, GARP complex subunit	single_symbol
233657_at	OPN5	221391	opsin 5	single_symbol
233658_at				missing
233659_at				missing
233660_at	EHD4	30844	EH domain containing 4	single_symbol
233661_at	LINC00557	100861544	long intergenic non-protein coding RNA 557	single_symbol
233662_at	CDH26	60437	cadherin 26	single_symbol
233663_s_at	CDH26	60437	cadherin 26	single_symbol
233664_at				missing
233665_x_at	MTO1	25821	mitochondrial tRNA translation optimization 1	single_symbol
233666_at	TMEM106B	54664	transmembrane protein 106B	single_symbol
233667_at				missing
233668_at				missing
233669_s_at	TRIM54	57159	tripartite motif containing 54	single_symbol
233670_at				missing
233671_at	ZNF91	7644	zinc finger protein 91	single_symbol
233672_s_at	ZNF91	7644	zinc finger protein 91	single_symbol
233673_at				missing
233674_at				missing
233675_s_at	TPTE2P6	374491	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 6	single_symbol
233676_at				missing
233677_at				missing
233678_at	TCF12	6938	transcription factor 12	single_symbol
233679_at	LOC100506472	100506472	uncharacterized LOC100506472	single_symbol
233680_at	LOC101929454	101929454	uncharacterized LOC101929454	single_symbol
233681_at	KRTAP3-3	85293	keratin associated protein 3-3	single_symbol
233682_at				missing
233683_at				missing
233684_at				missing
233685_at				missing
233686_at	ASXL3	80816	additional sex combs like 3, transcriptional regulator	single_symbol
233687_s_at	KLK9///KLK8	284366///11202	kallikrein related peptidase 9///kallikrein related peptidase 8	multiple_symbols
233688_at	KCNIP3	30818	potassium voltage-gated channel interacting protein 3	single_symbol
233689_at				missing
233690_at				missing
233691_at				missing
233692_at				missing
233693_at	STPG1	90529	sperm tail PG-rich repeat containing 1	single_symbol
233694_at	HSPA1L	3305	heat shock protein family A (Hsp70) member 1 like	single_symbol
233695_s_at	CECR2	27443	CECR2, histone acetyl-lysine reader	single_symbol
233696_at				missing
233697_at				missing
233698_at				missing
233699_at				missing
233700_at	PPP1R12B	4660	protein phosphatase 1 regulatory subunit 12B	single_symbol
233701_at				missing
233702_x_at				missing
233703_x_at				missing
233704_at				missing
233705_at	PACSIN2	11252	protein kinase C and casein kinase substrate in neurons 2	single_symbol
233706_at				missing
233707_at				missing
233708_at				missing
233709_at				missing
233710_at				missing
233711_at				missing
233712_at	LOC101928574///LOC101060181///ZNF44	101928574///101060181///51710	uncharacterized LOC101928574///zinc finger protein ZnFP12///zinc finger protein 44	multiple_symbols
233713_at				missing
233714_at	ARNT	405	aryl hydrocarbon receptor nuclear translocator	single_symbol
233715_at				missing
233716_at				missing
233717_x_at				missing
233718_at	TMEM116	89894	transmembrane protein 116	single_symbol
233719_s_at	TASP1	55617	taspase 1	single_symbol
233720_at	SORBS2	8470	sorbin and SH3 domain containing 2	single_symbol
233721_x_at				missing
233722_at				missing
233723_at				missing
233724_at	ARNT	405	aryl hydrocarbon receptor nuclear translocator	single_symbol
233725_at				missing
233726_at				missing
233727_at				missing
233728_at				missing
233729_at				missing
233730_at	FAM135A	57579	family with sequence similarity 135 member A	single_symbol
233731_at				missing
233732_at	LOC401320	401320	uncharacterized LOC401320	single_symbol
233733_at				missing
233734_s_at	OSBPL5	114879	oxysterol binding protein like 5	single_symbol
233735_at				missing
233736_at				missing
233737_s_at	LOC284561	284561	uncharacterized LOC284561	single_symbol
233738_at				missing
233739_at				missing
233740_at				missing
233741_at	FTCD	10841	formimidoyltransferase cyclodeaminase	single_symbol
233742_at	METTL22	79091	methyltransferase like 22	single_symbol
233743_x_at	S1PR5	53637	sphingosine-1-phosphate receptor 5	single_symbol
233744_at				missing
233745_at	PTOV1-AS1	100506033	PTOV1 antisense RNA 1	single_symbol
233746_x_at	SERF2-C15ORF63///MIR1282///HYPK///SERF2	100529067///100302254///25764///10169	SERF2-C15orf63 readthrough///microRNA 1282///huntingtin interacting protein K///small EDRK-rich factor 2	multiple_symbols
233747_at				missing
233748_x_at	PRKAG2	51422	protein kinase AMP-activated non-catalytic subunit gamma 2	single_symbol
233749_at	MSN	4478	moesin	single_symbol
233750_s_at	TRMT1L	81627	tRNA methyltransferase 1 like	single_symbol
233751_at	ZFHX3	463	zinc finger homeobox 3	single_symbol
233752_s_at	ZFHX3	463	zinc finger homeobox 3	single_symbol
233753_at	SCAF4	57466	SR-related CTD associated factor 4	single_symbol
233754_x_at	ZNF71	58491	zinc finger protein 71	single_symbol
233755_at				missing
233756_at				missing
233757_x_at				missing
233759_s_at	PPP4R3B	57223	protein phosphatase 4 regulatory subunit 3B	single_symbol
233760_at	UTP11	51118	UTP11, small subunit processome component homolog (S. cerevisiae)	single_symbol
233761_at				missing
233762_at				missing
233763_at	LYRM2	57226	LYR motif containing 2	single_symbol
233764_s_at	LARP1B	55132	La ribonucleoprotein domain family member 1B	single_symbol
233765_at				missing
233766_at	SOBP	55084	sine oculis binding protein homolog	single_symbol
233767_at	HHLA1	10086	HERV-H LTR-associating 1	single_symbol
233768_at				missing
233769_at	LOC284561	284561	uncharacterized LOC284561	single_symbol
233770_at				missing
233771_at				missing
233772_at	POU6F2-AS2	100689074	POU6F2 antisense RNA 2	single_symbol
233773_at				missing
233774_at				missing
233775_x_at	LOC100289333	100289333	uncharacterized LOC100289333	single_symbol
233776_at				missing
233777_at				missing
233778_at				missing
233779_x_at				missing
233780_at	RIF1	55183	replication timing regulatory factor 1	single_symbol
233781_s_at	RIF1	55183	replication timing regulatory factor 1	single_symbol
233782_at	DCAF7	10238	DDB1 and CUL4 associated factor 7	single_symbol
233783_at				missing
233784_at	LOC101927769	101927769	uncharacterized LOC101927769	single_symbol
233785_at	ADAMTS9	56999	ADAM metallopeptidase with thrombospondin type 1 motif 9	single_symbol
233786_at				missing
233787_at	C6orf163	206412	chromosome 6 open reading frame 163	single_symbol
233788_at				missing
233789_at				missing
233790_at				missing
233791_at				missing
233792_at				missing
233793_at				missing
233794_at				missing
233795_at	ODF3	113746	outer dense fiber of sperm tails 3	single_symbol
233796_at				missing
